uid	pid	tstamp	crdate	cruser_id	deleted	hidden	"name"	"logo"	"website"	"description"	type	start_date	end_date	"contact_organization"	"contact_person"	"contact_position"	"contact_email"	"key_inputs"	"key_infrastructure"	"key_technologies"	"key_processes"	"geographic_scope"	geographic_type	"taxonomic_scope"	taxonomic_type	"comments"	finalised	t3ver_oid	t3ver_id	t3ver_wsid	"t3ver_label"	t3ver_state	t3ver_stage	t3ver_count	t3ver_tstamp	t3_origuid	language
434	863	1180452422	1180452422	0	0	0	"The Cephalopod Page"	"cephalopod.jpg"	"www.thecephalopodpage.org/"	"The Cephalopod Page is the personal web page of Dr. James B. Wood and has been online since 1995. James is an Assistant Research Scientist at the Bermuda Institute of Ocean Sciences. Questions and suggestions are always welcome but please browse the website and read the FAQ (Frequently Asked Questions) first."	3	791593200	0	"Personal Page"	"Dr. James B. Wood"	"Author"	"jamesbwood2000@gmail.com"	"Data by the author"	"Web site"	"PHP"	"Unknown"	"Global"	7	"Cephalopoda"	6	""	1	0	0	0	""	0	0	0	0	0	30
1731	-1	1180452422	1180452422	0	0	0	"Smithsonian Museum Collection Records"	"snmnh.png"	"acsmith.si.edu"	"Research collections of the National Museum of Natural History are available to the public via a standard web interface for the following seven museum collection units: Department of Anthropology, Department of Botany, Department of Invertebrate Zoology, and Department of Vertebrate Zoology Divisions of Fishes, Amphibians and Reptiles, Birds, and Mammals. 

A total of 3,892,938 specimen records are currently available from this facility. Of these records, 197,372 are extant type specimen records that represent more than 55% of the museumâ€™s extant biological type specimens. Individual research collection databases can be searched from these links:

Department of Anthropology: 417,850 
Department of Botany: 765,911 (95,287 types) 
Department of Invertebrate Zoology: 884,216 (64,466 types) 
Department of Vertebrate Zoology 
Division of Fishes: 309,572 (17,780 types) 
Division of Amphibians and Reptiles: 550,775 (12,669 types) 
Division of Birds: 388,943 (3,967 types) 
Division of Mammals: 575,671 (3,203 types) 

Please note: these electronic data do not represent the museum's full collection or all electronic or currently digitized specimen records. We constantly add new data and correct information in records. If you see an error in these data please contact us with appropriate details.

These data are made available through a custom online facility that is a part of the museum's Research and Collections Information System (RCIS), known as EMu. Additional NMNH collecting units will be adding data to these in the future"	3	0	0	"Smithsonian National Museum of Natural History"	"Unknown"	"Webmaster"	"NHBWebmaster@si.edu"	"Data from collections databases"	"Web site, collections databases"	"Emu"	"Museum collections management"	"Extent of the collection - presumed to be global"	7	"All"	2	""	1	435	0	0	""	0	0	0	0	0	30
433	863	1180452422	1180452422	0	0	0	"Cephbase"	"cephbase.bmp"	"www.cephbase.utmb.edu/spdb/spdb.cfm"	"CephBase is a dynamic relational database-driven web site that has been online since 1998. CephBase provides taxonomic data, distribution, images, videos, predator and prey data, size, references and scientific contact information for all living species of cephalopods (octopus, squid, cuttlefish and nautilus) in an easy to access, user-friendly manner."	3	886287600	0	"Dalhousie University"	"James B. Wood"	"Co-creator"	"jamesbwood2000@yahoo.com"	"Unknown"	"Web site, databases"	"CFM, Microsoft SQL Server, Flash"	"Unknown"	"Global"	7	"Cephalopoda"	6	""	1	0	0	0	""	0	0	0	0	0	30
429	863	1180452422	1180452422	0	0	0	"Marine Biodiversity and Ecosystem Functioning EU Network of Excellence"	"marbef.gif"	"www.marbef.org/"	"MarBEF, a network of excellence funded by the European Union and consisting of 91 European marine institutes, is a platform to integrate and disseminate knowledge and expertise on marine biodiversity, with links to researchers, industry, stakeholders and the general public. On the network description pages you will find more detailed information of MarBEF."	5	0	0	"Netherlands Institute of Ecology"	"Director"	"Professor Dr. Carlo Heip"	"c.heip@nioo.knaw.nl"	"Unknown"	"Web site, agreement"	"PHP"	"Unknown"	"Europe"	5	"All marine"	2	""	1	0	0	0	""	0	0	0	0	0	30
430	863	1180452422	1180452422	0	0	0	"FaunaItalia"	"faunaitalia.gif"	"faunaitalia.it/index.htm"	"This web portal is a meeting point for taxonomists, biogeographers and ecologists. Here you will find updated informations on checklists of Italian fauna, distributional maps, news and events, forthcoming publications."	1	1044054000	0	"Unknown"	"Fabio Stoch"	"Webmaster"	"fstoch@faunaitalia.it"	"Data on various projects"	"Web site"	"HTML"	"Unknown"	"Italy"	3	"All"	2	"Main product is a checklist of Italian Fauna containing over 57,400 species"	1	0	0	0	""	0	0	0	0	0	30
885	-1	1180452422	1180452422	0	0	0	"Fauna Iberica"	"faunaiberica.gif"	"www.fauna-iberica.mncn.csic.es/english/"	"Fauna Ibérica is a scientific research project on the zoological biodiversity of the Iberian Peninsula and the Balearic Islands."	3	949359600	0	"Museo Nacional de Ciencias Naturales"	"Maria Angeles Ramos Sanchez"	"Coordinator"	"m.ramos@mncn.csic.es"	"Research programs"	"Web site, databases"	"PDF, HTML"	"Unknown"	"Iberian Peninsula and Balearic Islands"	1	"Animalia"	4	""	1	431	0	0	""	0	0	0	0	0	30
592	-1	1180609184	1180607627	44	0	0	"National Biodiversity Network Species Dictionary"	"nologo.png"	"www.nhm.ac.uk/nbn/"	"The Species Dictionary aims to provide a standard reference for names of organisms found in the United Kingdom. It is a project of the National Biodiversity Network and is hosted and managed by the Natural History Museum, London. 
The Dictionary is made up from a collection of over 175 separate checklists of names and other associated information. You can either search individual lists or find organisms by their common or scientific name. A basic classification of life is also provided as a navigational tool. 
Search 
Check Lists 
The Species Dictionary is a work in progress and whilst it already represents a considerable resource, we are working hard to increase and improve both content and functionality. Before using this site, you are advised to read about the limitations on quality and use of the data.
"	1	1049320800	0	"Natural History Museum"	"Charles Hussey"	"Dictionary Manager"	"speciesdictionary@nhm.ac.uk"	"Data from a range of sources"	"Web site"	"Java"	"Unknown"	"United Kingdom"	3	"All"	2	"Facilitates searches through other sources
Provides authoritative checklists
Incorporates mappings of synomyms to current recommended name"	1	432	0	0	"Info by CharlesHussey"	0	0	0	1180609078	432	30
428	863	1180452422	1180452422	0	0	0	"European Register of Marine Species"	"erms.gif"	"www.marbef.org/data/erms.php"	"The European Register of Marine Species (ERMS) is an authoritative taxonomic list of species occurring in the European marine environment, defined as up to the strandline or splash zone above the high tide mark and down to 0.5 (psu, ppt) salinity in estuaries. The register is actively maintained and daily updated in the framework of the MarBEF EU Network of Excellence by a board of taxonomic editors, which are world experts on the taxonomy of their relevant taxa. It is anticipated that the Register will become a standard reference (and technological tool) for marine biodiversity training, research and management in Europe. 
ERMS is served from a relational database. The most recent version of the data will always be available through this search interface. At regular intervals, a snapshot of the database will be archived; these archive copies will be kept available through the ERMS web site."	3	886287600	0	"ERMS Executive Committee"	"Dr. Mark Costello"	"Chief Editor"	"m.costello@auckland.ac.nz"	"Information from Editors"	"Web site"	"PHP"	"Unknown"	"Continental shelf seas of Europe"	5	"Animalia, Plantae, Fungi, Protocista in marine environments"	4	""	1	0	0	0	""	0	0	0	0	0	30
426	863	1180452422	1180452422	0	0	0	"Tree of Life Knowledge and Information Network"	"tolkin.jpg"	"www.tolkin.org/"	"TOLKIN is an information management and analytical web application to provide informatics support for phylodiversity and biodiversity research projects. As a web-based application, TOLKIN is able to support collaborative projects by providing shared access to a variety of data on voucher specimens, taxonomy, bibliography, morphology, DNA samples and sequences."	1	0	0	"Yale University"	"Dr. Nico Cellinese"	"Contact"	"nico.cellinese@yale.edu"	"Data from other projects"	"Web site"	"Unknown"	"Unknown"	"Global"	7	"All"	2	"Uses BioGeomancer, IPNI, GenBank, Tropicos, ING, TreeBASE.  Requires login"	1	0	0	0	""	0	0	0	0	0	30
427	863	1180452422	1180452422	0	0	0	"Fauna Europaea"	"fe.jpg"	"www.faunaeur.org/"	"The Fauna Europaea project (EVR1-1999-20001) has been funded by the European Commission for a period of four years (1 March 2000 - 1 March 2004) within the Fifth Framework Programme (5FP). Fauna Europaea has assembled a database of the scientific names and distribution of all living multicellular European land and fresh-water animals.

Experts in taxonomy have provided data of all species currently known in Europe. Together these data have formed a huge database, which will be accessible to everyone. The University of Amsterdam has coordinated the project, assisted by the University of Copenhagen and the National Museum of Natural History in Paris.The Fauna Europaea database will provide a unique reference for many groups such as scientists, governments, industries, conservation communities and educational programs."	1	949532400	1075762800	"Unknown - contact form on page"	"Unknown - contact form on page"	"Unknown - contact form on page"	"Unknown - contact form on page"	"Data from experts in taxonomy, funding from European Commission"	"Web site"	"PHP"	"Unknown"	"Europe"	5	"Animalia"	4	"Still ongoing and updating, has a listing of other databases that are on-line at http://www.faunaeur.org/external_databases.php"	1	0	0	0	""	0	0	0	0	0	30
425	863	1180452422	1180452422	0	0	0	"Digital Morphology"	"digimorph.gif"	"www.digimorph.org/"	"Digital Morphology, part of the National Science Foundation Digital Libraries Initiative, develops and serves unique 2D and 3D visualizations of the internal and external structure of living and extinct vertebrates, and a growing number of 'invertebrates'. The Digital Morphology library contains nearly a terabyte of imagery of natural history specimens that are important to education and central to ongoing cutting-edge research efforts.  The Digital Morphology library site now serves imagery, optimized for Web delivery, for almost 300 specimens contributed by more than 80 collaborating researchers from the world's premiere natural history museums and universities."	3	0	0	"The University of Texas at Austin"	"Timothy Rowe"	"Project Director"	"rowe@mail.utexas.edu"	"Images from providers and staff"	"Web site, imagery"	"Unknown"	"Unknown"	"Global"	7	"All"	2	""	1	0	0	0	""	0	0	0	0	0	30
